frame,id,width,xVelocity,yVelocity,xAcceleration,dhw
6327,car152,5.0,5.378,0.034,0.378,6.772
6327,bus15,12.0,5.382,0.0,0.164,16.059
6327,car204,5.0,4.604,-0.006,0.351,-3.347
6327,car189,5.0,5.236,0.0,0.516,8.828
6327,car208,5.0,5.558,0.0,0.77,-6.613
6327,car160,5.0,4.764,-0.004,0.181,11.18
6327,car178,5.0,5.837,0.0,0.078,14.039
6327,car193,5.0,6.269,0.0,0.448,18.656
6327,car198,5.0,4.556,-0.032,0.04,18.757
6327,car194,5.0,5.186,0.0,0.189,5.292
6327,car181,5.0,5.03,0.0,0.396,1.562
6327,car197,5.0,5.037,0.0,0.771,2.083
6327,car203,5.0,5.165,0.0,-0.026,2.668
6327,car192,5.0,6.106,0.0,0.283,5.667
6327,car185,5.0,6.748,0.0,0.448,10.759
6327,car176,5.0,6.028,0.0,0.386,-6.237
6327,car219,5.0,4.665,0.0,0.922,0.436
6327,car215,5.0,5.46,0.0,-0.22,20.589
6327,car190,5.0,4.825,0.0,-0.107,9.788
6327,car206,5.0,3.985,0.0,0.172,-2.46
6327,car201,5.0,3.958,-0.408,0.401,8.05
6327,car195,5.0,4.308,0.0,0.605,-7.372
6327,bus16,12.0,5.602,0.102,0.485,5.905
6327,car191,5.0,6.002,0.0,-0.107,-0.196
6328,car188,5.0,5.749,0.0,-0.53,9.138
6328,car246,5.0,5.202,0.0,-0.479,10.061
6328,car238,5.0,3.055,-0.037,-0.115,9.996
6328,car221,5.0,3.879,0.0,0.236,13.661
6328,car207,5.0,5.104,0.0,0.081,17.11
6328,car182,5.0,5.641,0.0,0.147,10.298
6328,car244,5.0,3.785,1.77,-0.453,26.639
6328,car170,5.0,3.021,0.0,-0.624,6.228
6328,car229,5.0,2.654,0.102,-0.356,2.119
6328,car214,5.0,3.436,0.0,-0.405,1.779
6328,car222,5.0,3.648,0.0,-0.242,-4.818
6328,car171,5.0,3.322,0.0,0.315,-0.336
6328,car211,5.0,4.533,0.0,0.135,17.509
6328,car152,5.0,5.391,0.068,0.387,6.782
6328,bus15,12.0,5.389,0.0,0.185,16.061
6328,car204,5.0,4.616,0.027,0.346,-3.293
6328,car189,5.0,5.253,0.0,0.507,8.85
6328,car208,5.0,5.583,0.0,0.758,-6.601
6328,car160,5.0,4.77,-0.038,0.169,11.17
6328,car178,5.0,5.839,0.0,0.07,14.075
6328,car193,5.0,6.284,0.0,0.446,18.681
6328,car198,5.0,4.557,-0.039,0.041,18.729
6328,car194,5.0,5.192,0.0,0.166,5.314
6328,car181,5.0,5.044,0.0,0.396,1.555
6328,car197,5.0,5.062,0.0,0.757,2.084
6328,car203,5.0,5.165,0.0,-0.003,2.671
6328,car192,5.0,6.115,0.0,0.269,5.699
6328,car185,5.0,6.764,0.0,0.455,10.781
6328,car176,5.0,6.041,0.0,0.392,-6.261
6328,car219,5.0,4.697,0.0,0.923,0.542
6328,car215,5.0,5.453,0.0,-0.219,20.615
6328,car190,5.0,4.822,0.0,-0.095,9.767
6328,car206,5.0,3.991,0.0,0.188,-2.501
6328,car201,5.0,3.972,-0.374,0.409,8.049
6328,car195,5.0,4.329,0.0,0.611,-7.4
6328,bus16,12.0,5.617,0.068,0.459,5.949
6328,car191,5.0,5.999,0.0,-0.094,-0.197
6329,car188,5.0,5.732,0.0,-0.515,9.132
6329,car246,5.0,5.186,0.0,-0.469,10.042
6329,car238,5.0,3.051,-0.037,-0.111,9.924
6329,car221,5.0,3.886,0.0,0.235,13.669
6329,car207,5.0,5.106,0.0,0.079,17.152
6329,car182,5.0,5.646,0.0,0.138,10.315
6329,car170,5.0,2.999,0.0,-0.626,6.201
6329,car229,5.0,2.642,0.136,-0.343,2.107
6329,car214,5.0,3.423,0.0,-0.395,1.806
6329,car222,5.0,3.64,0.0,-0.242,-4.884
6329,car171,5.0,3.333,0.0,0.313,-0.347
6329,car211,5.0,4.537,0.0,0.121,17.55
6329,car152,5.0,5.403,0.102,0.374,6.792
6329,bus15,12.0,5.395,0.0,0.176,16.062
6329,car244,5.0,3.769,1.804,-0.448,3.489
6329,car204,5.0,4.628,0.0,0.356,-3.237
6329,car189,5.0,5.27,0.0,0.491,8.872
6329,car208,5.0,5.609,0.0,0.738,-6.59
6329,car160,5.0,4.775,-0.038,0.165,11.159
6329,car178,5.0,5.842,0.0,0.083,14.112
6329,car193,5.0,6.299,0.0,0.437,18.705
6329,car198,5.0,4.56,-0.005,0.068,18.701
6329,car194,5.0,5.197,0.0,0.158,5.335
6329,car181,5.0,5.057,0.0,0.386,1.548
6329,car197,5.0,5.09,0.0,0.807,2.085
6329,car203,5.0,5.164,0.0,-0.02,2.674
6329,car192,5.0,6.125,-0.02,0.282,5.732
6329,car185,5.0,6.779,0.0,0.46,10.804
6329,car176,5.0,6.054,0.0,0.387,-6.286
6329,car219,5.0,4.728,0.0,0.917,0.65
6329,car215,5.0,5.446,0.0,-0.215,20.639
6329,car190,5.0,4.819,0.0,-0.07,9.746
6329,car206,5.0,3.998,0.0,0.206,-2.542
6329,car201,5.0,3.986,-0.34,0.423,8.049
6329,car195,5.0,4.35,0.0,0.615,-7.428
6329,bus16,12.0,5.633,0.034,0.456,5.993
6329,car191,5.0,5.996,0.0,-0.087,-0.199
6330,car188,5.0,5.714,0.0,-0.523,9.126
6330,car246,5.0,5.169,0.0,-0.478,10.024
6330,car238,5.0,3.047,0.0,-0.123,9.851
6330,car221,5.0,3.894,0.0,0.229,13.678
6330,car207,5.0,5.109,0.0,0.075,17.193
6330,car182,5.0,5.65,0.0,0.116,10.332
6330,car170,5.0,2.978,0.0,-0.614,6.175
6330,car229,5.0,2.631,0.17,-0.327,2.095
6330,car214,5.0,3.41,0.0,-0.387,1.832
6330,car222,5.0,3.632,0.0,-0.242,-4.953
6330,car171,5.0,3.344,0.0,0.311,-0.357
6330,car211,5.0,4.541,0.0,0.123,17.59
6330,car152,5.0,5.416,0.136,0.376,6.802
6330,bus15,12.0,5.401,0.0,0.196,16.063
6330,car244,5.0,3.761,1.838,-0.244,3.433
6330,car204,5.0,4.64,0.0,0.347,-3.181
6330,car189,5.0,5.286,0.0,0.469,8.894
6330,car208,5.0,5.633,0.0,0.735,-6.578
6330,car160,5.0,4.78,-0.004,0.153,11.148
6330,car178,5.0,5.846,0.0,0.119,14.148
6330,car193,5.0,6.313,0.0,0.413,18.728
6330,car198,5.0,4.563,-0.032,0.089,18.672
6330,car194,5.0,5.202,0.0,0.137,5.357
6330,car181,5.0,5.072,0.0,0.443,1.541
6330,car197,5.0,5.117,0.0,0.788,2.086
6330,car203,5.0,5.164,0.0,-0.011,2.676
6330,car192,5.0,6.135,0.0,0.291,5.765
6330,car185,5.0,6.795,0.0,0.451,10.826
6330,car176,5.0,6.068,0.0,0.405,-6.31
6330,car219,5.0,4.759,0.0,0.921,0.758
6330,car215,5.0,5.439,0.0,-0.191,20.662
6330,car190,5.0,4.818,0.0,-0.048,9.725
6330,car206,5.0,4.006,0.0,0.223,-2.582
6330,car201,5.0,4.001,-0.306,0.428,8.049
6330,car195,5.0,4.371,0.0,0.626,-7.455
6330,bus16,12.0,5.652,0.0,0.558,6.036
6330,car191,5.0,5.994,0.0,-0.077,-0.202
6331,car188,5.0,5.697,0.0,-0.508,9.119
6331,car246,5.0,5.153,0.0,-0.485,10.005
6331,car238,5.0,3.042,-0.034,-0.144,9.78
6331,car221,5.0,3.903,0.0,0.271,13.688
6331,car207,5.0,5.112,0.0,0.083,17.234
6331,car182,5.0,5.653,0.0,0.087,10.349
6331,car170,5.0,2.958,0.0,-0.601,6.147
6331,car229,5.0,2.621,0.204,-0.311,2.083
6331,car214,5.0,3.397,0.0,-0.374,1.859
6331,car222,5.0,3.623,0.0,-0.242,-5.022
6331,car171,5.0,3.355,0.0,0.323,-0.366
6331,car211,5.0,4.546,0.0,0.126,17.631
6331,car152,5.0,5.429,0.17,0.374,6.813
6331,bus15,12.0,5.408,0.0,0.192,16.064
6331,car244,5.0,3.76,1.872,-0.04,3.377
6331,car204,5.0,4.651,0.0,0.338,-3.123
6331,car189,5.0,5.302,0.0,0.472,8.916
6331,car208,5.0,5.658,0.0,0.725,-6.566
6331,car160,5.0,4.785,0.03,0.146,11.135
6331,car178,5.0,5.85,0.0,0.12,14.184
6331,car193,5.0,6.327,0.0,0.411,18.751
6331,car198,5.0,4.566,-0.044,0.094,18.644
6331,car194,5.0,5.208,0.0,0.192,5.379
6331,car181,5.0,5.087,0.0,0.432,1.534
6331,car197,5.0,5.143,0.0,0.777,2.088
6331,car203,5.0,5.164,0.0,-0.005,2.676
6331,car192,5.0,6.144,0.0,0.286,5.798
6331,car185,5.0,6.81,0.0,0.462,10.849
6331,car176,5.0,6.082,0.0,0.395,-6.335
6331,car219,5.0,4.791,0.0,0.923,0.866
6331,car215,5.0,5.433,0.0,-0.179,20.684
6331,car190,5.0,4.817,0.0,-0.027,9.704
6331,car206,5.0,4.014,0.0,0.237,-2.623
6331,car201,5.0,4.016,-0.272,0.447,8.049
6331,car195,5.0,4.393,0.0,0.637,-7.481
6331,bus16,12.0,5.674,-0.034,0.66,6.08
6331,car191,5.0,5.991,0.0,-0.076,-0.205
6332,car188,5.0,5.68,0.0,-0.499,9.113
6332,car246,5.0,5.135,0.0,-0.51,9.987
6332,car238,5.0,3.038,-0.012,-0.138,9.708
6332,car221,5.0,3.913,0.0,0.275,13.698
6332,car207,5.0,5.115,0.0,0.088,17.275
6332,car182,5.0,5.656,0.0,0.094,10.366
6332,car170,5.0,2.938,0.0,-0.587,6.12
6332,car229,5.0,2.611,0.238,-0.294,2.072
6332,car214,5.0,3.384,0.0,-0.376,1.885
6332,car222,5.0,3.615,0.0,-0.242,-5.092
6332,car171,5.0,3.365,0.034,0.32,-0.374
6332,car211,5.0,4.55,0.0,0.137,17.671
6332,car152,5.0,5.442,0.204,0.374,6.824
6332,bus15,12.0,5.414,0.0,0.172,16.064
6332,car244,5.0,3.76,1.906,0.003,3.321
6332,car204,5.0,4.663,0.0,0.347,-3.065
6332,car189,5.0,5.318,0.0,0.467,8.938
6332,car208,5.0,5.683,0.0,0.716,-6.554
6332,car160,5.0,4.79,0.027,0.129,11.122
6332,car178,5.0,5.854,0.0,0.119,14.22
6332,car193,5.0,6.34,0.0,0.396,18.773
6332,car198,5.0,4.569,-0.044,0.099,18.615
6332,car194,5.0,5.215,0.0,0.184,5.401
6332,car181,5.0,5.101,0.0,0.424,1.526
6332,car197,5.0,5.169,0.0,0.766,2.09
6332,car203,5.0,5.163,0.0,-0.006,2.676
6332,car192,5.0,6.154,0.0,0.299,5.832
6332,car185,5.0,6.826,0.0,0.46,10.871
6332,car176,5.0,6.095,0.0,0.386,-6.36
6332,car219,5.0,4.822,0.0,0.93,0.976
6332,car215,5.0,5.427,0.0,-0.178,20.705
6332,car190,5.0,4.816,0.0,-0.014,9.683
6332,car206,5.0,4.022,0.0,0.249,-2.663
6332,car201,5.0,4.031,-0.238,0.451,8.049
6332,car195,5.0,4.414,0.0,0.628,7.199
6332,bus16,12.0,5.697,-0.068,0.658,6.117
6332,car191,5.0,5.99,0.0,-0.048,-0.209
6333,car188,5.0,5.663,0.0,-0.499,9.106
6333,car246,5.0,5.119,0.0,-0.49,9.968
6333,car238,5.0,3.033,0.0,-0.133,9.637
6333,car221,5.0,3.922,0.0,0.256,13.709
6333,car207,5.0,5.119,0.0,0.114,17.315
6333,car182,5.0,5.659,0.0,0.086,10.382
6333,car170,5.0,2.919,0.0,-0.572,6.091
6333,car229,5.0,2.601,0.272,-0.278,2.061
6333,car214,5.0,3.372,0.0,-0.369,1.911
6333,car222,5.0,3.607,0.0,-0.242,-5.163
6333,car171,5.0,3.376,0.068,0.313,-0.382
6333,car211,5.0,4.555,0.0,0.137,17.711
6333,car152,5.0,5.454,0.238,0.367,6.836
6333,bus15,12.0,5.31,0.0,-3.042,16.06
6333,car244,5.0,3.76,1.94,0.002,3.268
6333,car204,5.0,4.675,-0.034,0.341,-3.005
6333,car189,5.0,5.334,0.0,0.469,8.961
6333,car208,5.0,5.707,0.0,0.706,-6.541
6333,car160,5.0,4.792,-0.007,0.079,11.109
6333,car178,5.0,5.859,0.0,0.12,14.256
6333,car193,5.0,6.354,0.0,0.395,18.794
6333,car198,5.0,4.572,-0.044,0.098,18.59
6333,car194,5.0,5.221,0.0,0.187,5.423
6333,car181,5.0,5.115,0.0,0.412,1.519
6333,car197,5.0,5.195,0.0,0.762,2.093
6333,car203,5.0,5.163,0.0,0.005,2.675
6333,car192,5.0,6.165,0.0,0.301,5.866
6333,car185,5.0,6.841,0.0,0.459,10.894
6333,car176,5.0,6.108,0.0,0.393,-6.385
6333,car219,5.0,4.854,0.0,0.923,1.086
6333,car215,5.0,5.421,0.0,-0.174,20.724
6333,car190,5.0,4.817,0.0,0.012,9.662
6333,car206,5.0,4.031,0.0,0.255,-2.704
6333,car201,5.0,4.046,-0.204,0.434,8.049
6333,car195,5.0,4.435,0.0,0.627,7.212
6333,bus16,12.0,5.719,-0.102,0.644,6.136
6333,car191,5.0,5.989,0.0,-0.016,-0.213
6334,car188,5.0,5.647,0.0,-0.478,9.1
6334,car246,5.0,5.102,0.0,-0.492,9.95
6334,car238,5.0,3.028,0.0,-0.152,9.567
6334,car221,5.0,3.93,0.0,0.245,13.72
6334,car207,5.0,5.122,0.0,0.096,17.356
6334,car182,5.0,5.661,0.0,0.083,10.398
6334,car170,5.0,2.9,0.0,-0.559,6.062
6334,car229,5.0,2.592,0.306,-0.262,2.051
6334,car214,5.0,3.36,0.0,-0.355,1.937
6334,car222,5.0,3.599,0.0,-0.242,-5.236
6334,car171,5.0,3.387,0.102,0.31,-0.389
6334,car211,5.0,4.56,0.0,0.138,17.751
6334,car152,5.0,5.467,0.272,0.367,6.847
6334,bus15,12.0,5.208,0.0,-3.007,16.053
6334,car244,5.0,3.76,1.974,0.003,3.219
6334,car204,5.0,4.687,-0.053,0.357,-2.944
6334,car189,5.0,5.349,0.0,0.454,8.983
6334,car208,5.0,5.73,0.0,0.692,-6.528
6334,car160,5.0,4.794,-0.041,0.055,11.094
6334,car178,5.0,5.863,0.0,0.123,14.293
6334,car193,5.0,6.367,0.0,0.381,18.815
6334,car198,5.0,4.576,-0.01,0.104,18.568
6334,car194,5.0,5.227,0.0,0.175,5.445
6334,car181,5.0,5.128,0.0,0.393,1.511
6334,car197,5.0,5.221,0.0,0.75,2.096
6334,car203,5.0,5.163,0.0,-0.001,2.673
6334,car192,5.0,6.174,0.0,0.287,5.9
6334,car185,5.0,6.857,0.0,0.454,10.918
6334,car176,5.0,6.122,0.0,0.413,-6.41
6334,car219,5.0,4.885,0.0,0.916,1.197
6334,car215,5.0,5.415,0.0,-0.171,20.742
6334,car190,5.0,4.817,0.0,0.0,9.642
6334,car206,5.0,4.039,0.0,0.235,-2.744
6334,car201,5.0,4.06,-0.17,0.425,8.05
6334,car195,5.0,4.457,0.0,0.625,7.225
6334,bus16,12.0,5.74,-0.136,0.634,6.155
6335,car188,5.0,5.631,0.0,-0.461,9.093
6335,car246,5.0,5.084,0.0,-0.535,9.931
6335,car238,5.0,3.023,-0.01,-0.144,9.497
6335,car221,5.0,3.938,0.0,0.244,13.732
6335,car207,5.0,5.125,0.0,0.102,17.396
6335,car182,5.0,5.663,0.0,0.037,10.414
6335,car170,5.0,2.881,0.0,-0.545,6.032
6335,car229,5.0,2.584,0.34,-0.246,2.041
6335,car214,5.0,3.348,0.0,-0.352,1.963
6335,car222,5.0,3.59,0.0,-0.242,-5.309
6335,car171,5.0,3.398,0.136,0.322,-0.396
6335,car211,5.0,4.564,0.0,0.137,17.791
6335,car152,5.0,5.479,0.306,0.375,6.859
6335,bus15,12.0,5.106,0.0,-2.991,16.041
6335,car244,5.0,3.761,2.008,0.027,3.173
6335,car204,5.0,4.7,-0.019,0.371,-2.882
6335,car189,5.0,5.364,0.0,0.443,9.006
6335,car208,5.0,5.754,0.0,0.708,-6.515
6335,car160,5.0,4.796,-0.007,0.037,11.079
6335,car178,5.0,5.867,0.0,0.113,14.329
6335,car193,5.0,6.38,0.0,0.39,18.835
6335,car198,5.0,4.579,-0.003,0.103,18.55
6335,car194,5.0,5.233,0.0,0.171,5.467
6335,car181,5.0,5.141,0.0,0.372,1.504
6335,car197,5.0,5.245,0.0,0.723,2.1
6335,car203,5.0,5.164,0.0,0.005,2.67
6335,car192,5.0,6.184,0.0,0.29,5.935
6335,car185,5.0,6.873,0.0,0.464,10.941
6335,car176,5.0,6.137,0.0,0.427,-6.435
6335,car219,5.0,4.915,0.0,0.899,1.308
6335,car215,5.0,5.409,0.0,-0.175,20.759
6335,car190,5.0,4.816,0.0,-0.025,9.622
6335,car206,5.0,4.047,0.0,0.229,-2.785
6335,car201,5.0,4.075,-0.136,0.428,8.051
6335,car195,5.0,4.478,0.0,0.635,7.239
6335,bus16,12.0,5.761,-0.17,0.602,6.176
6336,car188,5.0,5.615,0.0,-0.474,9.087
6336,car246,5.0,5.066,0.0,-0.524,9.913
6336,car238,5.0,3.018,0.0,-0.143,9.427
6336,car221,5.0,3.946,0.0,0.243,13.744
6336,car207,5.0,5.129,0.0,0.096,17.437
6336,car182,5.0,5.663,0.0,0.018,10.43
6336,car170,5.0,2.863,0.0,-0.53,6.001
6336,car229,5.0,2.576,0.374,-0.242,2.031
6336,car214,5.0,3.336,0.0,-0.352,1.989
6336,car222,5.0,3.582,0.0,-0.242,-5.384
6336,car171,5.0,3.408,0.17,0.317,-0.402
6336,car211,5.0,4.568,0.0,0.126,17.83
6336,car152,5.0,5.492,0.34,0.361,6.872
6336,bus15,12.0,5.007,0.0,-2.934,16.025
6336,car244,5.0,3.762,2.042,0.041,3.131
6336,car204,5.0,4.713,-0.004,0.381,-2.819
6336,car189,5.0,5.38,0.0,0.451,9.028
6336,car208,5.0,5.779,0.0,0.722,-6.501
6336,car160,5.0,4.796,0.024,0.019,11.063
6336,car178,5.0,5.87,0.0,0.113,14.366
6336,car193,5.0,6.392,0.0,0.367,18.855
6336,car198,5.0,4.583,-0.025,0.091,18.536
6336,car194,5.0,5.238,0.0,0.16,5.49
6336,car181,5.0,5.153,0.0,0.341,1.496
6336,car197,5.0,5.269,0.0,0.71,2.104
6336,car203,5.0,5.164,0.0,0.011,2.667
6336,car192,5.0,6.194,0.0,0.299,5.97
6336,car185,5.0,6.888,0.0,0.453,10.965
6336,car176,5.0,6.151,0.0,0.422,-6.46
6336,car219,5.0,4.945,0.0,0.859,1.419
6336,car215,5.0,5.403,0.0,-0.187,20.774
6336,car190,5.0,4.815,0.0,-0.029,9.602
6336,car206,5.0,4.055,0.0,0.237,-2.825
6336,car201,5.0,4.09,0.0,0.444,8.052
6336,car195,5.0,4.5,0.0,0.639,7.253
6336,bus16,12.0,5.78,-0.136,0.57,6.196
6337,car188,5.0,5.599,0.0,-0.458,9.08
6337,car246,5.0,5.049,0.0,-0.514,9.894
6337,car238,5.0,3.013,-0.028,-0.149,9.358
6337,car221,5.0,3.955,0.0,0.25,13.757
6337,car207,5.0,5.132,0.0,0.104,17.477
6337,car182,5.0,5.664,0.0,0.007,10.446
6337,car170,5.0,2.845,0.0,-0.525,5.97
6337,car229,5.0,2.568,0.408,-0.242,2.022
6337,car214,5.0,3.324,0.0,-0.348,2.015
6337,car222,5.0,3.574,0.0,-0.242,-5.46
6337,car171,5.0,3.419,0.0,0.305,-0.407
6337,car211,5.0,4.572,0.0,0.117,17.869
6337,car152,5.0,5.504,0.374,0.356,6.884
6337,bus15,12.0,4.909,0.0,-2.867,16.006
6337,car244,5.0,3.764,2.076,0.058,3.092
6337,car204,5.0,4.725,-0.038,0.362,-2.756
6337,car189,5.0,5.395,0.0,0.467,9.051
6337,car208,5.0,5.803,0.0,0.709,-6.487
6337,car160,5.0,4.798,-0.01,0.052,11.046
6337,car178,5.0,5.874,0.034,0.104,14.402
6337,car193,5.0,6.404,0.0,0.354,18.874
6337,car198,5.0,4.585,0.0,0.086,18.525
6337,car194,5.0,5.243,0.0,0.14,5.512
6337,car181,5.0,5.164,0.0,0.334,1.488
6337,car197,5.0,5.294,0.0,0.719,2.108
6337,car203,5.0,5.165,0.0,0.019,2.662
6337,car192,5.0,6.204,0.0,0.286,6.005
6337,car185,5.0,6.904,0.0,0.474,10.988
6337,car176,5.0,6.166,0.0,0.431,-6.485
6337,car219,5.0,4.974,0.0,0.861,1.53
6337,car215,5.0,5.396,0.0,-0.191,20.789
6337,car190,5.0,4.814,0.0,-0.027,9.582
6337,car206,5.0,4.063,0.0,0.25,-2.865
6337,car201,5.0,4.105,-0.034,0.454,8.054
6337,car195,5.0,4.522,0.0,0.656,7.267
6337,bus16,12.0,5.799,0.0,0.567,6.218
6338,car188,5.0,5.584,0.0,-0.454,9.074
6338,car246,5.0,5.03,0.0,-0.539,9.875
6338,car238,5.0,3.008,0.0,-0.141,9.289
6338,car221,5.0,3.963,0.0,0.229,13.771
6338,car207,5.0,5.135,0.0,0.086,17.516
6338,car182,5.0,5.663,0.0,-0.008,10.461
6338,car170,5.0,2.828,0.0,-0.522,5.938
6338,car229,5.0,2.56,0.442,-0.237,2.013
6338,car214,5.0,3.313,0.0,-0.334,2.04
6338,car222,5.0,3.566,0.0,-0.242,-5.537
6338,car171,5.0,3.429,0.0,0.295,-0.412
6338,car211,5.0,4.577,0.0,0.125,17.908
6338,car152,5.0,5.516,0.408,0.361,6.897
6338,bus15,12.0,4.813,0.0,-2.816,15.983
6338,car244,5.0,3.765,2.11,0.036,3.056
6338,car204,5.0,4.737,-0.038,0.361,-2.691
6338,car189,5.0,5.411,0.0,0.444,9.074
6338,car208,5.0,5.826,0.0,0.675,-6.473
6338,car160,5.0,4.8,-0.03,0.063,11.029
6338,car178,5.0,5.877,0.0,0.09,14.439
6338,car193,5.0,6.416,0.0,0.342,18.892
6338,car198,5.0,4.589,0.0,0.101,18.517
6338,car194,5.0,5.247,0.0,0.129,5.534
6338,car181,5.0,5.175,0.0,0.339,1.48
6338,car197,5.0,5.317,0.0,0.697,2.113
6338,car203,5.0,5.165,0.0,0.013,2.657
6338,car192,5.0,6.215,-0.011,0.306,6.041
6338,car185,5.0,6.92,-0.034,0.469,11.012
6338,car176,5.0,6.18,0.0,0.425,-6.51
6338,car219,5.0,5.003,0.0,0.857,1.642
6338,car215,5.0,5.39,0.0,-0.204,20.802
6338,car190,5.0,4.813,0.0,-0.018,9.562
6338,car206,5.0,4.072,0.0,0.253,-2.905
6338,car201,5.0,4.121,0.0,0.47,8.055
6338,car195,5.0,4.543,0.0,0.61,7.282
6338,bus16,12.0,5.817,-0.028,0.529,6.24
6339,car188,5.0,5.569,0.0,-0.442,9.067
6339,car246,5.0,5.012,0.0,-0.536,9.856
6339,car238,5.0,3.004,0.0,-0.141,9.221
6339,car221,5.0,3.97,0.0,0.22,13.785
6339,car207,5.0,5.138,0.0,0.076,17.556
6339,car182,5.0,5.663,0.0,-0.022,10.476
6339,car170,5.0,2.81,0.0,-0.516,5.906
6339,car229,5.0,2.552,0.476,-0.221,2.004
6339,car214,5.0,3.307,0.0,-0.154,2.066
6339,car222,5.0,3.557,0.0,-0.242,-5.615
6339,car171,5.0,3.439,0.0,0.288,-0.416
6339,car211,5.0,4.581,0.0,0.127,17.947
6339,car152,5.0,5.528,0.442,0.361,6.911
6339,bus15,12.0,4.718,0.0,-2.795,15.956
6339,car244,5.0,3.767,2.144,0.054,3.024
6339,car204,5.0,4.749,-0.038,0.356,-2.625
6339,car189,5.0,5.425,0.0,0.411,9.097
6339,car208,5.0,5.848,0.0,0.651,-6.459
6339,car160,5.0,4.803,0.0,0.083,11.01
6339,car178,5.0,5.88,0.0,0.088,14.476
6339,car193,5.0,6.428,0.0,0.348,18.91
6339,car198,5.0,4.593,0.0,0.114,18.513
6339,car194,5.0,5.252,0.0,0.126,5.557
6339,car181,5.0,5.186,0.0,0.312,1.472
6339,car197,5.0,5.341,0.0,0.681,2.118
6339,car203,5.0,5.166,0.0,0.025,2.651
6339,car192,5.0,6.225,0.0,0.304,6.077
6339,car185,5.0,6.937,-0.068,0.483,11.037
6339,car176,5.0,6.194,0.0,0.418,-6.536
6339,car219,5.0,5.032,0.0,0.838,1.754
6339,car215,5.0,5.382,0.0,-0.212,20.814
6339,car190,5.0,4.813,0.0,0.003,9.543
6339,car206,5.0,4.082,0.0,0.28,-2.945
6339,car201,5.0,4.136,0.0,0.439,8.057
6339,car195,5.0,4.564,0.0,0.612,7.296
6339,bus16,12.0,5.833,0.0,0.479,6.263
6340,car188,5.0,5.553,0.0,-0.446,9.061
6340,car246,5.0,4.994,0.0,-0.534,9.837
6340,car238,5.0,2.998,0.0,-0.151,9.153
6340,car221,5.0,3.977,0.0,0.212,13.799
6340,car207,5.0,5.141,0.0,0.087,17.596
6340,car182,5.0,5.661,0.0,-0.041,10.49
6340,car170,5.0,2.793,0.0,-0.502,5.872
6340,car229,5.0,2.545,0.51,-0.195,1.995
6340,car214,5.0,3.302,0.0,-0.156,2.092
6340,car222,5.0,3.549,0.0,-0.242,-5.694
6340,car171,5.0,3.449,0.0,0.298,-0.419
6340,car211,5.0,4.585,0.0,0.116,17.986
6340,car152,5.0,5.54,0.476,0.343,6.924
6340,bus15,12.0,4.625,0.0,-2.733,15.925
6340,car244,5.0,3.769,2.178,0.06,2.995
6340,car204,5.0,4.762,-0.038,0.363,-2.558
6340,car189,5.0,5.438,0.0,0.385,9.12
6340,car208,5.0,5.87,0.0,0.641,-6.444
6340,car160,5.0,4.806,-0.034,0.081,10.991
6340,car178,5.0,5.883,0.0,0.093,14.512
6340,car193,5.0,6.439,0.0,0.343,18.927
6340,car198,5.0,4.597,0.0,0.132,18.512
6340,car194,5.0,5.256,0.0,0.128,5.579
6340,car181,5.0,5.196,0.0,0.284,1.464
6340,car197,5.0,5.363,0.0,0.665,2.124
6340,car203,5.0,5.167,0.0,0.019,2.645
6340,car192,5.0,6.236,-0.034,0.317,6.114
6340,car185,5.0,6.953,-0.102,0.487,11.061
6340,car176,5.0,6.21,0.0,0.448,-6.561
6340,car219,5.0,5.06,0.0,0.835,1.866
6340,car215,5.0,5.376,0.0,-0.193,20.825
6340,car190,5.0,4.814,0.0,0.013,9.524
6340,car206,5.0,4.09,0.0,0.257,-2.984
6340,car201,5.0,4.151,0.0,0.433,8.059
6340,car195,5.0,4.585,0.0,0.63,7.311
6340,bus16,12.0,5.849,0.0,0.462,6.286
6341,car188,5.0,5.539,0.0,-0.426,9.054
6341,car246,5.0,4.976,0.0,-0.54,9.818
6341,car238,5.0,2.993,0.0,-0.152,9.086
6341,car221,5.0,3.985,0.0,0.232,13.814
6341,car207,5.0,5.144,0.0,0.096,17.635
6341,car182,5.0,5.659,0.0,-0.065,10.505
6341,car170,5.0,2.777,0.0,-0.479,5.838
6341,car229,5.0,2.539,0.544,-0.175,1.987
6341,car214,5.0,3.297,0.0,-0.148,2.117
6341,car222,5.0,3.541,0.0,-0.242,-5.773
6341,car171,5.0,3.461,0.0,0.349,-0.422
6341,car211,5.0,4.589,0.0,0.12,18.024
6341,car152,5.0,5.552,0.51,0.347,6.938
6341,bus15,12.0,4.534,0.0,-2.691,15.891
6341,car244,5.0,3.772,2.212,0.068,2.969
6341,car204,5.0,4.774,-0.038,0.372,-2.49
6341,car189,5.0,5.45,0.0,0.378,9.143
6341,car208,5.0,5.892,0.0,0.655,-6.429
6341,car160,5.0,4.809,-0.035,0.089,10.972
6341,car178,5.0,5.886,0.0,0.087,14.549
6341,car193,5.0,6.451,0.0,0.334,18.943
6341,car198,5.0,4.602,0.0,0.143,18.514
6341,car194,5.0,5.26,0.0,0.107,5.602
6341,car181,5.0,5.205,0.0,0.283,1.455
6341,car197,5.0,5.385,0.0,0.647,2.13
6341,car203,5.0,5.168,0.0,0.034,2.637
